book,chapter,verse,issues
JOB,6,3,"mistranslation: The Hebrew 'מֵחוֹל יַמִּים יִכְבָּד' means 'heavier than the sand of the seas' (referring to 'my calamity' or 'my grief' implied from context, but the subject is not explicitly 'nỗi đau của tôi' — the Hebrew has no explicit 'my pain' here; the verb 'yikhbad' is impersonal/3rd person masculine singular, and the context from Job 6:2-3 is 'my calamity' (כַּעְשִׂי) in the previous verse, but the Vietnamese adds 'nỗi đau của tôi' which is an addition not present in this clause. However, the main issue is that the Hebrew 'דְּבָרַי לָעוּ' means 'my words are rash/impulsive' (from לָעָה, to speak rashly), not 'trở nên cuồng loạn' (became insane/raving). 'Cuồng loạn' implies madness, whereas the Hebrew means 'rash' or 'wild' in the sense of hasty/impulsive speech, not insanity. This is a mistranslation of the verb's meaning."
JOB,6,12,"mistranslation: Hebrew 'נָחוּשׁ' means 'bronze/copper', but Vietnamese renders it as 'đồng' (copper). While 'đồng' can mean bronze in some contexts, the standard Vietnamese translation for 'bronze' is 'đồng thau' or 'đồng đen'. However, the more significant issue is that the Hebrew has 'naturally' (נָחוּשׁ) as a noun meaning 'bronze', not 'đồng' (copper) specifically. This is a minor lexical difference, but the meaning is essentially the same metal. The main issue is the first clause: Hebrew 'אִם כֹּחַ אֲבָנִים כֹּחִי' is a conditional/assertion 'If my strength is the strength of stones', but Vietnamese renders it as a rhetorical question 'Sức lực tôi há phải là sức lực của đá sao?' (Is my strength the strength of stones?). This changes the assertion into a question, altering the meaning. The Hebrew is a statement of comparison, not a question."
JOB,6,14,"mistranslation: The Hebrew 'לַמָּס מֵרֵעֵהוּ חָסֶד' means 'To him who is melting/despairing, from his friend, kindness' — i.e., a friend should show kindness to the one who is failing/despairing. The Vietnamese 'Bạn bè phải tỏ lòng thương xót kẻ gặp khốn khổ' correctly conveys this. However, the second clause 'וְיִרְאַת שַׁדַּי יַעֲזוֹב' means 'and he forsakes the fear of the Almighty' — the subject is the despairing person who abandons the fear of God, not a command that friends should not abandon it. The Vietnamese 'chứ không nên bỏ sự kính sợ Đấng Toàn Năng' turns this into an exhortation to the friends not to abandon the fear of God, which reverses the subject and changes the meaning. The Hebrew states a fact: the despairing one forsakes the fear of the Almighty, whereas the Vietnamese makes it a negative command about the friends."
JOB,6,16,"mistranslation: The Hebrew 'הַקֹּדְרִים' means 'those darkened' or 'grow dark' (from קדר), not 'bị đục' (be dulled/opaque). The Vietnamese 'bị đục' suggests being made opaque or dull, whereas the Hebrew refers to becoming dark/black. This changes the visual image."
JOB,8,2,"mistranslation: The Hebrew 'תְּמַלֶּל' is 2nd person masculine singular ('you will speak'), but the Vietnamese renders it as 'Ngài sẽ nói' ('He will speak'), changing the subject from 'you' (Job's friend, Bildad) to a third-person 'He' (likely God). This changes who is speaking.; mistranslation: The Hebrew 'וְרוּחַ כַּבִּיר אִמְרֵי פִיךָ' means 'and the words of your mouth are a mighty wind' (i.e., the words of 'your' mouth, second person). The Vietnamese 'hơi thở của đấng hùng dũng sẽ làm cho lời của miệng Ngài như gió bão' changes 'your mouth' to 'His mouth' (Ngài) and adds 'sẽ làm cho' ('will make'), altering the subject and adding an action not in the Hebrew."
JOB,9,9,"name_swap: Hebrew 'עָשׁ' (Ash) is a star/constellation name, but Vietnamese renders it as 'sao Bắc Đẩu' (Big Dipper/Ursa Major), which is a different identification. 'כְסִיל' (Kesil) is rendered 'sao Tam Giác' (Triangulum), but Kesil is typically Orion; 'כִימָה' (Kimah) is rendered 'sao Sư Tử' (Leo), but Kimah is usually Pleiades. These are name swaps for astronomical terms."
JOB,10,16,"omission: The Hebrew 'וְיִגְאֶה' (and he is exalted / and he rises up) is not rendered; the Vietnamese adds 'Nếu tôi ngước đầu lên' (If I lift up my head), which is not in the Hebrew text and changes the meaning."
JOB,11,4,"addition: The Hebrew text does not mention 'Đức Chúa Trời' (God) or 'Ông nói cùng Đức Chúa Trời rằng' (He said to God). The subject is simply 'she said' (וַתֹּאמֶר), and the addressee is 'you' (בְעֵינֶיךָ), not God explicitly. The Vietnamese adds 'Ông nói cùng Đức Chúa Trời rằng' which introduces a speaker and addressee not present in the Hebrew.; addition: The Hebrew has 'tôi không ô uế' (I am not unclean) — actually the Hebrew says 'tôi trong sạch' (pure) and 'tôi không ô uế' is an added negation/clarification not in the Hebrew. The Hebrew reads 'pure is my speech, and clean am I in your eyes' — the Vietnamese adds 'không ô uế' (not unclean) which is an extra concept not present."
JOB,13,10,"mistranslation: The Hebrew 'אִם בַּסֵּתֶר פָּנִים תִּשָּׂאוּן' means 'if in secret you lift up faces' (i.e., show partiality/favoritism in secret), but the Vietnamese renders it as 'nếu các ngươi che giấu điều gì, thì sao?' ('if you hide something, then what?'), which changes the meaning from 'showing partiality in secret' to 'hiding something' and adds an interrogative 'thì sao?' not present in the Hebrew."
JOB,15,3,"addition: The Hebrew is a statement ('He who reproves with words will not profit, and words will not benefit them'), but the Vietnamese renders it as a rhetorical question ('Can a person...?') and adds 'được yên ổn' (be at peace) and 'được giúp đỡ' (be helped), which are not in the Hebrew. The subject 'Người' (a person) is added; the Hebrew has no explicit subject. The meaning shifts from a general proverb-like assertion to a question about a person's ability to find peace/help."
JOB,15,13,"addition: The Hebrew 'כִּֽי תָשִׁ֣יב אֶל אֵ֣ל רוּחֶ֑ךָ' means 'that you turn your spirit against God' (or 'return your spirit to God' depending on context), but the Vietnamese adds 'Tại sao' ('Why') which is not in the Hebrew, and 'phản nghịch' ('rebel') is an interpretive addition not present in the Hebrew verb 'תָשִׁיב' (turn/return). The Hebrew is a statement, not a question."
JOB,15,27,"mistranslation: Hebrew 'פִּימָה עֲלֵי כָסֶל' means 'makes a fatness upon the loins/flanks' (i.e., makes his loins fat), but Vietnamese renders 'làm cho hai hông mình đầy đặn' which is acceptable. However, the Hebrew 'וַיַּעַשׂ פִּימָה עֲלֵי כָסֶל' literally 'and he makes fatness upon the loins' – the Vietnamese 'đầy đặn' (full/plump) is a reasonable rendering. The issue is the word 'hông' (hips) vs 'cạnh sườn' (loins/flanks) – 'כֶסֶל' refers to the loins/flanks, not hips. This is a minor anatomical difference but could mislead. Also, the Hebrew has 'עֲלֵי' (upon) which is preserved. The main concern is the rendering of 'פִּימָה' as 'đầy đặn' (fullness) – this is acceptable. However, the verse's second clause is about making fatness on the loins, not 'two hips' – the Hebrew has no 'two' (שְׁנַיִם) here. The Vietnamese adds 'hai' (two) which is not in the Hebrew. This is an addition that changes the meaning slightly."
JOB,15,32,"mistranslation: Hebrew 'בְּֽלֹא י֭וֹמוֹ' means 'before its day/time' (i.e., before its time), but Vietnamese 'Trước kỳ người chưa đến' adds 'người chưa đến' (the person has not yet come), introducing a person not in the Hebrew and changing the meaning to 'before the person arrives' instead of 'before its time'."
JOB,17,3,"mistranslation: The Hebrew 'מִי הוּא לְיָדִי יִתָּקֵעַ' means 'who is he that will strike hands with me?' (i.e., who will pledge/guarantee for me). The Vietnamese 'ai sẽ chịu trách nhiệm cho tôi?' ('who will take responsibility for me?') changes the subject: in Hebrew, the speaker asks who will pledge for him (the speaker), but the Vietnamese rendering 'chịu trách nhiệm cho tôi' could be read as someone taking responsibility on behalf of the speaker, which is close, but the key nuance 'strike hands' (a pledge gesture) is lost, and the question is about a third party pledging for the speaker, not the speaker being the guarantor. The first clause 'đặt tôi làm người bảo lãnh cho Ngài' correctly renders 'set me as a pledge with You', but the second clause's rendering shifts the meaning: the Hebrew asks 'who is he that will strike hands for me?' (i.e., who will be my guarantor), not 'who will take responsibility for me?' The Vietnamese 'ai sẽ chịu trách nhiệm cho tôi' is ambiguous and could imply the speaker is asking who will be responsible for him, which is essentially the same, but the loss of the hand-striking pledge imagery and the potential misreading of the subject (the speaker as guarantor vs. someone guaranteeing the speaker) makes it a mistranslation. However, the core meaning (asking for a guarantor) is preserved, so this is borderline. The main issue is the first clause: 'đặt tôi làm người bảo lãnh cho Ngài' means 'set me as a guarantor for You', but the Hebrew 'עָרְבֵנִי עִמָּךְ' means 'be my guarantor with You' (i.e., 'pledge me with Yourself' – the speaker asks God to be his guarantor, not that the speaker be a guarantor for God). This reverses the roles: in Hebrew, the speaker asks God to act as his guarantor (or to pledge on his behalf), but the Vietnamese makes the speaker the guarantor for God. This is a significant reversal of who is doing what to whom."
JOB,17,6,"addition: The Hebrew text does not mention 'Đức Chúa Trời' (God) as the subject; the verb 'וְהִצִּגַנִי' is a Hiphil with an implied subject (likely God from context, but not stated in this verse). The Vietnamese adds 'Đức Chúa Trời' explicitly, which is an addition not present in the Hebrew."
JOB,17,16,"addition: The Vietnamese adds 'Sự trông cậy của tôi' (my hope) which is not present in the Hebrew. The Hebrew subject is 'they' (the implied subject of 'têradnah' - they will go down), referring to the speaker's companions/friends mentioned in the preceding context, not 'my hope'."
JOB,18,13,"mistranslation: The Hebrew 'יֹאכַל בַּדֵּי עוֹרוֹ' means 'It (the disease) eats the branches/limbs of his skin' (i.e., his skin's limbs are consumed), but the Vietnamese says 'Các chi thể hắn sẽ bị tiêu diệt' (His limbs will be destroyed), which changes the subject/agent: in Hebrew, the subject is the disease (implied) eating the skin's branches, not the limbs being destroyed by an unspecified agent. Also, 'bị tiêu diệt' (be destroyed) is not equivalent to 'eat' (יאכל).; mistranslation: The second clause 'יֹאכַל בַּדָּיו בְּכוֹר מָוֶת' literally means 'the firstborn of death will eat his limbs' (i.e., Death's firstborn consumes his limbs). The Vietnamese 'chính con đầu lòng của sự chết sẽ nuốt chửng hắn' (the firstborn of death will devour him) omits the object 'his limbs' (בַּדָּיו) and replaces it with 'him' (hắn), changing the object from the limbs to the whole person. This is a substantive omission/mistranslation."
JOB,19,10,"mistranslation: Hebrew 'וַיַּסַּע' (vayyassa') means 'he uprooted/removed' (Hiphil of נסע), but Vietnamese 'nhổ lên' means 'pulled up' which is acceptable; however, the phrase 'như cây cây hy vọng của tôi' has a duplicated 'cây' (tree) — likely a typo or accidental repetition, making it read 'like tree tree my hope' instead of 'like a tree, my hope'. This is a minor textual error but could confuse meaning."
JOB,20,12,"omission: The Hebrew verb יַכְחִידֶנָּה ('he hides it' / 'he conceals it') is missing from the Vietnamese translation. The Vietnamese renders the first clause ('if evil is sweet in his mouth') and the second clause ('though he hides it under his tongue') but omits the explicit verb 'hides' in the second clause, replacing it with 'dẫu giấu' which is a participle-like construction without the finite verb, and the object 'it' (referring to evil) is not explicitly stated. The Hebrew has a clear finite verb with object suffix, which is not fully represented."
JOB,20,13,"mistranslation: The Hebrew subject is 'he' (the wicked man) who 'spares' (יַחְמֹל) the evil thing and does not abandon it, keeping it within his palate. The Vietnamese 'Dẫu nó yêu mến điều ác' introduces 'nó yêu mến' (it loves) which is not in the Hebrew; the Hebrew verb is 'spares/has compassion on' (יַחְמֹל), not 'loves'. This changes the meaning from 'he spares it' to 'it loves evil'."
JOB,21,15,"mistranslation: The Hebrew 'נִפְגַּע בּוֹ' means 'we meet/encounter Him' or 'we reach Him' (from פגע, to meet/encounter), not 'cầu khẩn Ngài' (call upon Him). The Vietnamese rendering changes the action from encountering/meeting God to calling on Him, which is a substantive semantic shift."
JOB,23,1,"name_swap: The Hebrew text says 'Iyyov' (Job) answered, but the Vietnamese renders 'Ê-li-úp' (Elihu), a different person."
JOB,23,12,"addition: The Vietnamese adds 'hơn cả lương thực nuôi sống linh hồn tôi' (more than the food that sustains my soul), which has no basis in the Hebrew text. The Hebrew only says 'I have treasured the words of His mouth more than my portion of food' (מֵחֻקִּי צָפַנְתִּי אִמְרֵי פִיו), but the Vietnamese expands this into a comparison with 'lương thực nuôi sống linh hồn' (food that sustains the soul), which is an addition not present in the original."
JOB,24,6,"mistranslation: Hebrew 'בְּלִילוֹ' (his fodder/mixed grain) is rendered as 'lúa mì' (wheat), which is a different crop; the Hebrew refers to fodder or mixed grain, not specifically wheat."
JOB,24,9,"addition: The Vietnamese adds 'từ trong tay vú mẹ nó' (from the hand of its wet nurse/mother), which is not present in the Hebrew. The Hebrew only says 'they rob the orphan from the breast' (מִשֹּׁד יָתוֹם), meaning 'from the breast of the orphan' (i.e., they take what the orphan sucks from the breast), not 'from the hand of the wet nurse.' This addition changes the imagery and adds a concept not in the source."
JOB,24,21,"mistranslation: Hebrew 'רֹעֶה' (rō‘eh) means 'companion' or 'friend' (from the verb 'to associate with'), not 'cướp' (robber/plunderer). The verse describes God as the one who 'makes the barren woman dwell in a house' (or 'sets the solitary in a family'), not as a robber. The Vietnamese 'Cướp' introduces a concept absent from the Hebrew and changes the subject's action."
JOB,24,22,"addition: The Hebrew has no explicit subject 'Đức Chúa Trời' (God); the subject is implied by the verb 'וּמָשַׁךְ' (and he draws). The Vietnamese adds 'Đức Chúa Trời' as the subject, which is an interpretive addition not present in the Hebrew text.; mistranslation: The Hebrew 'אַבִּירִים' means 'mighty ones' or 'strong ones' (plural noun), not 'những kẻ mạnh ra khỏi chỗ an toàn' (the strong out of their safe place). The phrase 'ra khỏi chỗ an toàn' (out of their safe place) is an addition not in the Hebrew; the Hebrew simply says 'he draws the mighty by his power'.; mistranslation: The Hebrew 'יָקוּם וְלֹא יַאֲמִין בַּחַיִּין' means 'he rises and does not believe in life' (i.e., he does not trust that he will live). The Vietnamese 'Ngài đứng lên, và chẳng ai tin được sự sống mình' changes the subject: 'chẳng ai' (no one) is not in the Hebrew; the subject is the same person who rises, and the verb 'יַאֲמִין' is third-person masculine singular, not plural or impersonal. The Vietnamese also adds 'mình' (his own) which is not explicit in the Hebrew."
JOB,26,13,"mistranslation: Hebrew 'חֹלֲלָה יָדוֹ נָחָשׁ בָּרִיחַ' means 'His hand pierced the fleeing serpent' (or 'formed/coiled the fleeing serpent'), not 'tay Ngài đấm lũng con rắn hùng mạnh' ('His hand punched through the mighty serpent'). The verb 'חולל' here is 'pierced' or 'writhed/formed', not 'đấm lũng' (punched through), and 'בָּרִיחַ' means 'fleeing' or 'bar' (as in a fleeing serpent), not 'hùng mạnh' (mighty). This changes the imagery and meaning."
JOB,27,1,"name_swap: The Hebrew text says 'Iyyov' (Job) continued his discourse, but the Vietnamese renders 'Ê-li-phác' (Eliphaz), a different speaker."
JOB,27,4,"negation: The Hebrew has two conditional clauses ('If my lips speak wrong, and my tongue utters deceit') without negation, but the Vietnamese adds 'sẽ không' (will not) to both, reversing the meaning from a conditional statement to a denial."
JOB,27,22,"addition: The Vietnamese adds 'Đức Chúa Trời' (God) as the subject of 'giáng họa' (will cast calamity), but the Hebrew has no explicit subject; the subject is implied from context (likely God, but the verse itself does not name Him). This is an addition of a proper name not present in the Hebrew text."
JOB,28,4,"mistranslation: The Hebrew 'פָּרַץ נַחַל מֵעִם גָּר' means 'a torrent breaks out from beside a sojourner' (i.e., a wadi/stream that bursts forth away from where people dwell), but the Vietnamese 'Kẻ ta đào mỏ xa chỗ người ở' ('Those who dig mines far from where people live') introduces the concept of mining ('đào mỏ') and 'kẻ ta' ('our people') which are not in the Hebrew. The Hebrew has no reference to digging mines or to 'our people'.; mistranslation: The Hebrew 'הַנִּשְׁכָּחִים מִנִּי רָגֶל' means 'the forgotten ones, away from the foot' (i.e., places forgotten by the foot of man), but the Vietnamese 'nơi hoang vắng không ai đặt chân tới' ('a desolate place where no one sets foot') is a reasonable rendering of that phrase, so this part is acceptable.; mistranslation: The Hebrew 'דַּלּוּ מֵאֱנוֹשׁ נָעוּ' means 'they are diminished/weak from mankind; they wander' (referring to the people or the streams being driven away from human society), but the Vietnamese 'chúng bị treo lơ lửng và đung đưa xa cách loài người' ('they are suspended and sway far from mankind') adds 'treo lơ lửng' (suspended/hanging) and 'đung đưa' (swaying) which are not in the Hebrew. The Hebrew verb 'נָעוּ' means 'they wander/move to and fro', not 'hang/sway'. The addition of 'bị treo lơ lửng' (being hung) is an addition not supported by the text."
JOB,29,1,"name_swap: The Hebrew text has 'Iyyov' (Gióp), but the Vietnamese renders 'Ê-liúp' (Elihu), a different person."
JOB,30,18,"addition: The Hebrew text does not mention 'Đức Chúa Trời' (God); the phrase 'bởi quyền năng lớn của Đức Chúa Trời' adds a divine referent not present in the Hebrew, which only says 'by great power' (בְּרָב כֹּחַ)."
JOB,31,15,"addition: The Hebrew has no explicit subject 'Đức Chúa Trời' (God) in the second clause; the subject is the same implied 'He' (the one who made me). Adding 'một Đức Chúa Trời' introduces a concept not present in the Hebrew.; mistranslation: The Hebrew 'וַיְכֻנֶנּוּ בָּרֶחֶם אֶחָד' means 'and he formed him in the womb' (singular object 'him', referring to the other person). The Vietnamese 'một Đức Chúa Trời đã tạo nên chúng ta' changes the object to 'chúng ta' (us, plural) and adds 'một Đức Chúa Trời' as subject, altering both the subject and the number of the object."
JOB,31,20,"mistranslation: The Hebrew 'בֵרֲכוּנִי' (blessed me) is rendered as 'được ấm lòng' (warmed heart), which changes the meaning from blessing to warmth. The subject 'người nghèo' (the poor) is not in the Hebrew; the Hebrew has no explicit subject for 'blessed me' (implied 'they' from context). The clause 'kẻ yếu đuối' (the weak) is an addition not present in the Hebrew, which only mentions 'my sheep' (כְּבָשַׂי) and 'their fleece' (גֵּז). The Hebrew says 'if they have not blessed me, and from the fleece of my sheep they have warmed themselves' — the Vietnamese adds 'the poor' and 'the weak' as subjects, and changes 'blessed me' to 'warmed heart', altering the factual claim."
JOB,32,6,"mistranslation: The Hebrew 'מֵחַוֺּת דֵּעִ֣י אֶתְכֶֽם' means 'from declaring my opinion to you' (i.e., Elihu was afraid to tell his own opinion to them). The Vietnamese 'không dám bày tỏ sự hiểu biết của các ông cho tôi' reverses the direction: it says 'I did not dare to express your knowledge to me,' which changes who is sharing knowledge with whom. The correct meaning is that Elihu was afraid to share his own understanding with the elders."
JOB,32,22,"addition: The Hebrew 'כִּמְעַט יִשָּׂאֵנִי עֹשֵׂנִי' means 'my Maker would soon take me away' (literally 'a little, my Maker would carry me away'). The Vietnamese adds 'nếu tôi tâng bốc' ('if I flatter'), which is not in the Hebrew; the Hebrew has no conditional clause here, only the statement that flattery is unknown and that the Maker would soon carry him away. This addition changes the verse's claim by introducing a conditional that is absent."
JOB,33,14,"addition: The Hebrew says 'God speaks in one [way], and in two [ways] one does not perceive it' — the subject of 'không chịu để ý' (does not pay attention) is 'loài người' (mankind), which is an addition not present in the Hebrew; the Hebrew has no explicit subject for 'không nhận biết' (not perceive), and the verse is about not perceiving God's speech, not about mankind refusing to pay attention."
JOB,34,6,"mistranslation: The Hebrew 'עַל מִשְׁפָּטִי אֲכַזֵּב' means 'I would lie about my case/justice' (i.e., I would be false to my own cause), but the Vietnamese renders it as 'Dẫu tôi ngay thẳng, người ta bảo tôi nói dối' ('Though I am upright, people say I lie'), which changes the subject and meaning. The Hebrew has the speaker as the one who would lie about his judgment, not others accusing him.; mistranslation: The Hebrew 'אָנוּשׁ חִצִּי בְלִי פָשַׁע' means 'my arrow is incurable without transgression' (i.e., my wound is incurable though I am without sin). The Vietnamese 'tôi không phạm tội, nhưng vết thương tôi không được chữa lành' ('I have not sinned, but my wound is not healed') adds 'tôi không phạm tội' as a separate clause and changes 'arrow' to 'wound', and the phrase 'bất chấp không phạm tội' is not exactly the same as 'without transgression' modifying the arrow/wound. The core meaning is roughly preserved, but the first clause is a significant mistranslation."
JOB,34,7,"name_swap: The Hebrew name אִיּוֹב (Iyyov, 'Job') is rendered as 'Ích-ách' in Vietnamese, which is a different name (likely 'Isaac' or another name), not 'Gióp' (the standard Vietnamese rendering of Job)."
JOB,34,23,"addition: The Hebrew 'עוֹד' means 'again' or 'still', but the Vietnamese adds 'hai lần' (twice), which is not in the Hebrew text. The Hebrew says 'He does not again set [a time] for man to go to God in judgment,' implying a single final judgment, not two times."
JOB,34,26,"mistranslation: The Hebrew 'תַּחַת רְשָׁעִים סְפָקָם בִּמְקוֹם רֹאִים' means 'under the wicked they are shaken in the place of seers' (i.e., they are punished in the sight of onlookers, like the wicked). The Vietnamese reverses the relationship: it says 'Người đánh phạt chúng dưới mắt thiên hạ, như những kẻ ác' ('He strikes them in the sight of the people, like the wicked'), making the wicked the comparison object rather than the location/context. The Hebrew has 'under the wicked' (i.e., in the place where the wicked are punished), not 'like the wicked.' This changes the meaning."
JOB,34,31,"mistranslation: The Hebrew 'הֶאָמַר נָשָׂאתִי' means 'I have borne/uttered a saying' (i.e., 'I have spoken'), not 'I have sinned' (phạm tội). The Vietnamese adds 'Tôi đã phạm tội' which is not in the Hebrew and changes the meaning. The Hebrew clause 'לֹא אֶחְבֹּל' means 'I will not transgress/act corruptly' (or 'I will not pledge/endanger'), not 'I will no longer be wicked' (tôi sẽ không còn gian ác nữa) — the Vietnamese adds 'còn... nữa' implying a past state of wickedness that is not stated in the Hebrew."
JOB,34,36,"name_swap: The Hebrew has 'Iyyov' (Gióp), but the Vietnamese renders 'Ích-tháp' (Ishbak?), a different name."
JOB,36,12,"mistranslation: Hebrew 'בְּשֶׁלַח' means 'by the sword' (instrumental 'by'), but Vietnamese renders 'vì gươm dao' ('because of the sword'), shifting the sense from instrument to cause. This is a minor semantic shift but changes the claim from 'they will pass through by the sword' to 'they will die because of the sword'."
JOB,36,32,"mistranslation: The Hebrew 'וַיְצַו עָלֶיהָ בְמַפְגִּיעַ' means 'and commands it (the light) by/against the storm/cloud' (the noun מַפְגִּיעַ is a hapax, often rendered 'storm' or 'cloud' in context of Job 36:32). The Vietnamese 'truyền cho nó phải đánh vào nơi nào' ('commands it to strike at some place') adds the idea of striking a place, which is not in the Hebrew; the Hebrew says he commands it (the light) by means of a storm/cloud, not that it strikes a place. This changes the meaning."
JOB,36,33,"mistranslation: The Hebrew 'מִקְנֶה אַף עַל עוֹלֶה' is rendered as 'còn súc vật thì cảm thấy cơn bão sắp tới' (but the animals feel the coming storm). The Hebrew phrase literally means 'even the cattle (or possessions) upon the burnt offering' or 'even the cattle on the ascent' (referring to the burnt offering ascending). The Vietnamese adds 'cảm thấy cơn bão sắp tới' (feel the coming storm) which is not in the Hebrew and changes the meaning. The Hebrew is about the friend declaring/proclaiming about him (Job), and the cattle even upon the burnt offering (i.e., even the cattle used for the burnt offering are affected). The Vietnamese introduces a storm concept not present in the Hebrew."
JOB,37,4,"mistranslation: The Hebrew 'וְלֹא יְעַקְּבֵם' means 'and He does not restrain them' (referring to the thunder/lightnings), but the Vietnamese renders it as 'chẳng ai cản được ánh chớp' ('no one can stop the lightning'), which changes the subject from God to 'no one' and adds 'ánh chớp' (lightning) not present in the Hebrew."
JOB,37,21,"addition: The Hebrew 'הוּא בַּשְּׁחָקִים' means 'He is in the skies/clouds' (referring to God), but the Vietnamese adds 'vì Ngài đã ẩn mình' ('because He has hidden Himself'), introducing the concept of hiding that is not in the Hebrew text."
JOB,38,32,"name_swap: The Hebrew 'עַיִשׁ' (Ayish, likely the constellation Ursa Major/Big Dipper) is rendered as 'sao Mai' (the Morning Star/Venus), which is a different celestial object. The Hebrew also has 'עַל בָּנֶיהָ' ('with its sons/children'), which the Vietnamese renders as 'cùng các con của nó' (with its children), but the name swap changes the referent."
JOB,39,3,"mistranslation: The Hebrew subject is plural (they, referring to the animals/wild donkeys), but the Vietnamese uses singular 'Nó' (it). This changes the number of the subject."
JOB,39,13,"mistranslation: The Hebrew 'רְנָנִים' (renanim) is often understood as 'ostrich' (or a bird of joy), not 'chim công' (peacock). The phrase 'נֶעֱלָסָה' means 'rejoices/exults', not 'đập vui vẻ' (flaps joyfully) — though 'đập' (flaps) is an addition not in the Hebrew. The second clause 'אִם אֶבְרָה חֲסִידָה וְנֹצָה' literally means 'if (it has) wing of stork and plumage' — the Hebrew is a conditional/assertion about the ostrich having stork-like wings and feathers, not a rhetorical question about 'lòng nhân từ' (kindness/mercy). The Vietnamese adds 'há có lòng nhân từ chăng?' (does it have kindness?) which is not in the Hebrew and changes the meaning entirely."
JOB,39,24,"mistranslation: The Hebrew 'בְּרַעַשׁ וְרֹגֶז יְגַמֶּא אָרֶץ' means 'He swallows the ground with fierceness and rage' (the horse swallows/dashes the ground). The Vietnamese 'Nó hí vang, ngậm đất, rung chuyển cả đất đai' adds 'hí vang' (neighs loudly) which is not in the Hebrew, and 'rung chuyển cả đất đai' (shakes the whole land) is an addition; the Hebrew only says 'swallows the ground' with 'ra'ash and rogez' (trembling and rage) as manner, not that the land trembles. This changes the imagery and adds concepts not present."
JOB,40,2,"mistranslation: The Hebrew has 'הֲרֹב עִם שַׁדַּי יִסּוֹר' ('Will the one who contends with Shaddai be corrected/chastened?') — the subject is a third-person 'he who contends', not 'you'. The Vietnamese renders it as 'Đức Chúa Trời Toàn Năng há sẽ tranh luận cùng ngươi sao?' ('Will God Almighty argue with you?'), reversing the subject and object: in Hebrew, the human contends with God, not God with the human. This changes who is doing what to whom.; mistranslation: The second clause 'מוֹכִיחַ אֱלוֹהַּ יַעֲנֶנָּה' means 'the one who reproves God, let him answer it' (i.e., the human reproves God and must answer). The Vietnamese 'Đấng Toàn Năng há sẽ đáp lại ngươi khi ngươi bắt bẻ Ngài?' ('Will the Almighty answer you when you reprove Him?') again reverses the roles: in Hebrew the human reproves God and is challenged to answer; in Vietnamese God answers the human. This inverts the subject/object relationship."
JOB,41,7,"mistranslation: The Hebrew 'בְשֻׂכּוֹת' (with thorns/hooks) is rendered as 'lưới' (net), and 'בְצִלְצַל' (with a fish spear/harpoon) is rendered as 'ngọn giáo câu cá' (fishing spear). The first term 'שֻׂכּוֹת' specifically means 'thorns' or 'barbs', not 'net'. This changes the imagery from filling the skin with thorns/hooks to filling it with a net, which is a substantive difference in the verse's claim."
JOB,41,9,"mistranslation: The Hebrew 'הֲגַם אֶל מַרְאָיו יֻטָֽל' is a rhetorical question: 'Is he not cast down at the sight of him?' (i.e., even at the sight of him, is one not thrown down/overwhelmed?). The Vietnamese renders it as 'còn chi thấy hình dạng nó mà không kinh hãi sao?' meaning 'and who seeing its form would not be terrified?' This changes the subject: the Hebrew says the creature (Leviathan) is cast down at the sight of it (i.e., people are overwhelmed), but the Vietnamese makes it about the viewer's fear, not the creature being cast down. The verb 'יֻטָֽל' (is thrown/cast down) is not rendered; instead an added concept of 'kinh hãi' (terrified) is introduced, and the passive sense of the creature being cast down is lost."
JOB,41,10,"mistranslation: The Hebrew 'לֹֽא אַ֭כְזָר כִּ֣י יְעוּרֶ֑נּוּ' means 'No one is so fierce that he dares to rouse him' (i.e., no one is bold/fierce enough to stir him up). The Vietnamese 'Chẳng ai dám trêu chọc nó khi nó đang nổi giận' adds 'khi nó đang nổi giận' (when it is angry), which is not in the Hebrew; the Hebrew does not specify 'when angry' but rather 'no one is fierce enough to rouse him.' This addition changes the nuance of the claim."
JOB,41,33,"mistranslation: The Hebrew 'הֶעָשׂוּ לִבְלִי חָת' means 'made without fear' (i.e., created to be fearless), but the Vietnamese 'mọi vật cao trọng đều bị nó coi thường' means 'all lofty things are despised by it', which adds the concept of despising/contempt not present in the Hebrew and changes the meaning."
PSA,14,1,"addition: The Vietnamese adds 'Đức Chúa Trời ơi' (O God) at the beginning, which is not present in the Hebrew text. The Hebrew begins with 'לַמְנַצֵּחַ לְדָוִד' (For the choir director, of David), which is omitted entirely in the Vietnamese rendering.; omission: The Hebrew superscription 'לַמְנַצֵּחַ לְדָוִד' (For the choir director, of David) is missing from the Vietnamese translation."
PSA,14,6,"mistranslation: The Hebrew 'עֲצַת עָנִי תָבִישׁוּ' means 'You (plural) put to shame the counsel of the poor/afflicted' — the subject is the wicked (implied from context, but the verb is second-person plural 'you shame'), and the object is 'the counsel of the poor'. The Vietnamese renders it as 'Kẻ ác làm bại mưu người khốn cùng' ('The wicked frustrate the plan of the poor'), changing the subject from 'you' (the wicked addressed) to 'the wicked' as a third-person agent, and shifting 'counsel/advice' (עֵצָה) to 'mưu' (scheme/plot), which alters the meaning. The Hebrew does not say 'the wicked' here; it addresses the wicked directly as 'you'."
